,Player_Name,Country,Overs,Maidens,Runs,Wkts,Econ,Inns,Oppn,Ground,Date
26359,MRJ Watt ,SCOT,7.0,1,23,2,3.28,1,v Hong Kong,Bulawayo,6 Mar 2018
26360,TB Sole ,SCOT,10.0,5,15,4,1.50,1,v Hong Kong,Bulawayo,6 Mar 2018
26361,CD Wallace ,SCOT,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,6 Mar 2018
26362,CS MacLeod ,SCOT,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,6 Mar 2018
26363,HG Munsey ,SCOT,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,6 Mar 2018
26364,MH Cross ,SCOT,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,6 Mar 2018
26365,KJ Coetzer ,SCOT,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,6 Mar 2018
26366,RD Berrington ,SCOT,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,6 Mar 2018
26367,Nadeem Ahmed ,HKG,10.0,2,36,0,3.60,2,v Scotland,Bulawayo,6 Mar 2018
26368,Ehsan Nawaz ,HKG,6.0,1,24,2,4.00,2,v Scotland,Bulawayo,6 Mar 2018
26369,Ehsan Khan ,HKG,6.0,0,29,3,4.83,2,v Scotland,Bulawayo,6 Mar 2018
26370,Aizaz Khan ,HKG,1.3,0,2,1,1.33,2,v Scotland,Bulawayo,6 Mar 2018
26371,Shahid Wasif ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26372,SS McKechnie ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26373,Waqas Barkat ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26374,Babar Hayat ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26375,Tanwir Afzal ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26376,Anshuman Rath ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26377,Nizakat Khan ,HKG,DNB,-,-,-,-,2,v Scotland,Bulawayo,6 Mar 2018
26378,TJ Murtagh ,IRE,10.0,0,32,0,3.20,1,v P.N.G.,Harare,6 Mar 2018
26379,WB Rankin ,IRE,10.0,3,41,2,4.10,1,v P.N.G.,Harare,6 Mar 2018
26380,AR McBrine ,IRE,10.0,2,38,3,3.80,1,v P.N.G.,Harare,6 Mar 2018
26381,GH Dockrell ,IRE,10.0,2,50,0,5.00,1,v P.N.G.,Harare,6 Mar 2018
26382,PR Stirling ,IRE,3.0,0,16,1,5.33,1,v P.N.G.,Harare,6 Mar 2018
26383,KJ O'Brien ,IRE,7.0,0,53,2,7.57,1,v P.N.G.,Harare,6 Mar 2018
26384,A Balbirnie ,IRE,DNB,-,-,-,-,1,v P.N.G.,Harare,6 Mar 2018
26385,GC Wilson ,IRE,DNB,-,-,-,-,1,v P.N.G.,Harare,6 Mar 2018
26386,NJ O'Brien ,IRE,DNB,-,-,-,-,1,v P.N.G.,Harare,6 Mar 2018
26387,WTS Porterfield ,IRE,DNB,-,-,-,-,1,v P.N.G.,Harare,6 Mar 2018
26388,EC Joyce ,IRE,DNB,-,-,-,-,1,v P.N.G.,Harare,6 Mar 2018
26389,A Nao ,PNG,8.1,0,34,1,4.16,2,v Ireland,Harare,6 Mar 2018
26390,N Vanua ,PNG,10.0,0,60,1,6.00,2,v Ireland,Harare,6 Mar 2018
26391,MD Dai ,PNG,10.0,0,41,1,4.10,2,v Ireland,Harare,6 Mar 2018
26392,A Vala ,PNG,10.0,0,39,2,3.90,2,v Ireland,Harare,6 Mar 2018
26393,CJA Amini ,PNG,3.0,0,23,0,7.66,2,v Ireland,Harare,6 Mar 2018
26394,CA Soper ,PNG,8.0,0,38,1,4.75,2,v Ireland,Harare,6 Mar 2018
26395,JNT Vare ,PNG,DNB,-,-,-,-,2,v Ireland,Harare,6 Mar 2018
26396,S Bau ,PNG,DNB,-,-,-,-,2,v Ireland,Harare,6 Mar 2018
26397,TP Ura ,PNG,DNB,-,-,-,-,2,v Ireland,Harare,6 Mar 2018
26398,L Siaka ,PNG,DNB,-,-,-,-,2,v Ireland,Harare,6 Mar 2018
26399,VV Morea ,PNG,DNB,-,-,-,-,2,v Ireland,Harare,6 Mar 2018
26400,Mohammad Naveed ,UAE,9.0,0,53,0,5.88,1,v West Indies,Harare,6 Mar 2018
26401,Amir Hayat ,UAE,10.0,1,80,1,8.00,1,v West Indies,Harare,6 Mar 2018
26402,Rohan Mustafa ,UAE,10.0,0,66,1,6.60,1,v West Indies,Harare,6 Mar 2018
26403,Imran Haider ,UAE,10.0,0,62,1,6.20,1,v West Indies,Harare,6 Mar 2018
26404,Ahmed Raza ,UAE,9.0,0,67,1,7.44,1,v West Indies,Harare,6 Mar 2018
26405,Shaiman Anwar ,UAE,2.0,0,20,0,10.00,1,v West Indies,Harare,6 Mar 2018
26406,Ghulam Shabber ,UAE,DNB,-,-,-,-,1,v West Indies,Harare,6 Mar 2018
26407,Muhammad Usman ,UAE,DNB,-,-,-,-,1,v West Indies,Harare,6 Mar 2018
26408,Chirag Suri ,UAE,DNB,-,-,-,-,1,v West Indies,Harare,6 Mar 2018
26409,Adnan Mufti ,UAE,DNB,-,-,-,-,1,v West Indies,Harare,6 Mar 2018
26410,Rameez Shahzad ,UAE,DNB,-,-,-,-,1,v West Indies,Harare,6 Mar 2018
26411,SS Cottrell ,WI,4.4,0,22,0,4.71,2,v U.A.E.,Harare,6 Mar 2018
26412,KAJ Roach ,WI,10.0,0,60,1,6.00,2,v U.A.E.,Harare,6 Mar 2018
26413,JO Holder ,WI,10.0,1,53,5,5.30,2,v U.A.E.,Harare,6 Mar 2018
26414,MN Samuels ,WI,6.0,0,28,0,4.66,2,v U.A.E.,Harare,6 Mar 2018
26415,JN Mohammed ,WI,0.2,0,0,0,0.00,2,v U.A.E.,Harare,6 Mar 2018
26416,AR Nurse ,WI,9.0,0,61,0,6.77,2,v U.A.E.,Harare,6 Mar 2018
26417,NO Miller ,WI,10.0,0,59,0,5.90,2,v U.A.E.,Harare,6 Mar 2018
26418,CH Gayle ,WI,DNB,-,-,-,-,2,v U.A.E.,Harare,6 Mar 2018
26419,SO Hetmyer ,WI,DNB,-,-,-,-,2,v U.A.E.,Harare,6 Mar 2018
26420,E Lewis ,WI,DNB,-,-,-,-,2,v U.A.E.,Harare,6 Mar 2018
26421,SD Hope ,WI,DNB,-,-,-,-,2,v U.A.E.,Harare,6 Mar 2018
26422,Mujeeb Ur Rahman ,AFG,9.0,1,49,3,5.44,1,v Zimbabwe,Bulawayo,6 Mar 2018
26423,Dawlat Zadran ,AFG,7.0,2,17,2,2.42,1,v Zimbabwe,Bulawayo,6 Mar 2018
26424,Shapoor Zadran ,AFG,7.0,0,25,0,3.57,1,v Zimbabwe,Bulawayo,6 Mar 2018
26425,Sharafuddin Ashraf ,AFG,6.0,0,32,0,5.33,1,v Zimbabwe,Bulawayo,6 Mar 2018
26426,Mohammad Nabi ,AFG,6.0,0,31,1,5.16,1,v Zimbabwe,Bulawayo,6 Mar 2018
26427,Rashid Khan ,AFG,8.0,0,38,3,4.75,1,v Zimbabwe,Bulawayo,6 Mar 2018
26428,Nasir Jamal ,AFG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,6 Mar 2018
26429,Ihsanullah ,AFG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,6 Mar 2018
26430,Najibullah Zadran ,AFG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,6 Mar 2018
26431,Mohammad Shahzad ,AFG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,6 Mar 2018
26432,Rahmat Shah ,AFG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,6 Mar 2018
26433,TL Chatara ,ZIM,10.0,1,35,1,3.50,2,v Afghanistan,Bulawayo,6 Mar 2018
26434,BV Vitori ,ZIM,9.3,0,31,2,3.26,2,v Afghanistan,Bulawayo,6 Mar 2018
26435,B Muzarabani ,ZIM,10.0,1,47,4,4.70,2,v Afghanistan,Bulawayo,6 Mar 2018
26436,AG Cremer ,ZIM,10.0,0,40,0,4.00,2,v Afghanistan,Bulawayo,6 Mar 2018
26437,Sikandar Raza ,ZIM,10.0,1,40,3,4.00,2,v Afghanistan,Bulawayo,6 Mar 2018
26438,CR Ervine ,ZIM,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,6 Mar 2018
26439,C Zhuwao ,ZIM,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,6 Mar 2018
26440,H Masakadza ,ZIM,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,6 Mar 2018
26441,SF Mire ,ZIM,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,6 Mar 2018
26442,MN Waller ,ZIM,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,6 Mar 2018
26443,BRM Taylor ,ZIM,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,6 Mar 2018
26444,TG Southee ,NZ,10.0,0,87,1,8.70,1,v England,Dunedin,7 Mar 2018
26445,TA Boult ,NZ,10.0,0,56,2,5.60,1,v England,Dunedin,7 Mar 2018
26446,C de Grandhomme ,NZ,2.0,0,23,0,11.50,1,v England,Dunedin,7 Mar 2018
26447,MJ Santner ,NZ,10.0,0,57,0,5.70,1,v England,Dunedin,7 Mar 2018
26448,IS Sodhi ,NZ,10.0,1,58,4,5.80,1,v England,Dunedin,7 Mar 2018
26449,C Munro ,NZ,8.0,0,53,2,6.62,1,v England,Dunedin,7 Mar 2018
26450,HM Nicholls ,NZ,DNB,-,-,-,-,1,v England,Dunedin,7 Mar 2018
26451,LRPL Taylor ,NZ,DNB,-,-,-,-,1,v England,Dunedin,7 Mar 2018
26452,TWM Latham ,NZ,DNB,-,-,-,-,1,v England,Dunedin,7 Mar 2018
26453,KS Williamson ,NZ,DNB,-,-,-,-,1,v England,Dunedin,7 Mar 2018
26454,MJ Guptill ,NZ,DNB,-,-,-,-,1,v England,Dunedin,7 Mar 2018
26455,CR Woakes ,ENG,8.0,2,42,1,5.25,2,v New Zealand,Dunedin,7 Mar 2018
26456,MA Wood ,ENG,8.0,0,65,1,8.12,2,v New Zealand,Dunedin,7 Mar 2018
26457,AU Rashid ,ENG,10.0,0,74,0,7.40,2,v New Zealand,Dunedin,7 Mar 2018
26458,TK Curran ,ENG,8.3,0,57,2,6.70,2,v New Zealand,Dunedin,7 Mar 2018
26459,BA Stokes ,ENG,7.0,0,45,1,6.42,2,v New Zealand,Dunedin,7 Mar 2018
26460,MM Ali ,ENG,8.0,0,52,0,6.50,2,v New Zealand,Dunedin,7 Mar 2018
26461,JC Buttler ,ENG,DNB,-,-,-,-,2,v New Zealand,Dunedin,7 Mar 2018
26462,JM Bairstow ,ENG,DNB,-,-,-,-,2,v New Zealand,Dunedin,7 Mar 2018
26463,EJG Morgan ,ENG,DNB,-,-,-,-,2,v New Zealand,Dunedin,7 Mar 2018
26464,JJ Roy ,ENG,DNB,-,-,-,-,2,v New Zealand,Dunedin,7 Mar 2018
26465,JE Root ,ENG,DNB,-,-,-,-,2,v New Zealand,Dunedin,7 Mar 2018
26466,Dawlat Zadran ,AFG,6.0,0,49,0,8.16,1,v Hong Kong,Bulawayo,8 Mar 2018
26467,Mujeeb Ur Rahman ,AFG,10.0,1,26,3,2.60,1,v Hong Kong,Bulawayo,8 Mar 2018
26468,Sharafuddin Ashraf ,AFG,7.0,0,34,1,4.85,1,v Hong Kong,Bulawayo,8 Mar 2018
26469,Rashid Khan ,AFG,10.0,1,39,0,3.90,1,v Hong Kong,Bulawayo,8 Mar 2018
26470,Shapoor Zadran ,AFG,8.0,0,38,1,4.75,1,v Hong Kong,Bulawayo,8 Mar 2018
26471,Mohammad Nabi ,AFG,9.0,1,48,3,5.33,1,v Hong Kong,Bulawayo,8 Mar 2018
26472,Rahmat Shah ,AFG,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,8 Mar 2018
26473,Javed Ahmadi ,AFG,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,8 Mar 2018
26474,Ihsanullah ,AFG,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,8 Mar 2018
26475,Najibullah Zadran ,AFG,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,8 Mar 2018
26476,Samiullah Shinwari ,AFG,DNB,-,-,-,-,1,v Hong Kong,Bulawayo,8 Mar 2018
26477,Nadeem Ahmed ,HKG,10.0,0,37,2,3.70,2,v Afghanistan,Bulawayo,8 Mar 2018
26478,Ehsan Nawaz ,HKG,9.0,1,57,0,6.33,2,v Afghanistan,Bulawayo,8 Mar 2018
26479,Tanwir Afzal ,HKG,10.0,1,37,1,3.70,2,v Afghanistan,Bulawayo,8 Mar 2018
26480,Aizaz Khan ,HKG,8.0,1,31,0,3.87,2,v Afghanistan,Bulawayo,8 Mar 2018
26481,Ehsan Khan ,HKG,9.0,0,33,4,3.66,2,v Afghanistan,Bulawayo,8 Mar 2018
26482,Waqas Barkat ,HKG,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,8 Mar 2018
26483,Babar Hayat ,HKG,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,8 Mar 2018
26484,Anshuman Rath ,HKG,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,8 Mar 2018
26485,Nizakat Khan ,HKG,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,8 Mar 2018
26486,Shahid Wasif ,HKG,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,8 Mar 2018
26487,SS McKechnie ,HKG,DNB,-,-,-,-,2,v Afghanistan,Bulawayo,8 Mar 2018
26488,JO Holder ,WI,8.0,0,47,0,5.87,1,v P.N.G.,Harare,8 Mar 2018
26489,KOK Williams ,WI,7.4,0,44,1,5.73,1,v P.N.G.,Harare,8 Mar 2018
26490,AR Nurse ,WI,6.0,0,31,1,5.16,1,v P.N.G.,Harare,8 Mar 2018
26491,CR Brathwaite ,WI,10.0,2,27,5,2.70,1,v P.N.G.,Harare,8 Mar 2018
26492,MN Samuels ,WI,5.0,0,19,0,3.80,1,v P.N.G.,Harare,8 Mar 2018
26493,NO Miller ,WI,6.0,0,25,2,4.16,1,v P.N.G.,Harare,8 Mar 2018
26494,SD Hope ,WI,DNB,-,-,-,-,1,v P.N.G.,Harare,8 Mar 2018
26495,E Lewis ,WI,DNB,-,-,-,-,1,v P.N.G.,Harare,8 Mar 2018
26496,JN Mohammed ,WI,DNB,-,-,-,-,1,v P.N.G.,Harare,8 Mar 2018
26497,SO Hetmyer ,WI,DNB,-,-,-,-,1,v P.N.G.,Harare,8 Mar 2018
26498,R Powell ,WI,DNB,-,-,-,-,1,v P.N.G.,Harare,8 Mar 2018
26499,N Vanua ,PNG,10.0,0,36,1,3.60,2,v West Indies,Harare,8 Mar 2018
26500,MD Dai ,PNG,6.0,0,32,0,5.33,2,v West Indies,Harare,8 Mar 2018
26501,A Nao ,PNG,6.0,1,16,1,2.66,2,v West Indies,Harare,8 Mar 2018
26502,CJA Amini ,PNG,10.0,0,51,1,5.10,2,v West Indies,Harare,8 Mar 2018
26503,CA Soper ,PNG,6.0,1,40,0,6.66,2,v West Indies,Harare,8 Mar 2018
26504,A Vala ,PNG,2.0,0,6,0,3.00,2,v West Indies,Harare,8 Mar 2018
26505,L Siaka ,PNG,3.0,0,15,0,5.00,2,v West Indies,Harare,8 Mar 2018
26506,VV Morea ,PNG,DNB,-,-,-,-,2,v West Indies,Harare,8 Mar 2018
26507,JNT Vare ,PNG,DNB,-,-,-,-,2,v West Indies,Harare,8 Mar 2018
26508,S Bau ,PNG,DNB,-,-,-,-,2,v West Indies,Harare,8 Mar 2018
26509,TP Ura ,PNG,DNB,-,-,-,-,2,v West Indies,Harare,8 Mar 2018
26510,CR Woakes ,ENG,10.0,1,32,3,3.20,1,v New Zealand,Christchurch,10 Mar 2018
26511,MA Wood ,ENG,8.0,0,26,1,3.25,1,v New Zealand,Christchurch,10 Mar 2018
26512,BA Stokes ,ENG,4.0,0,23,0,5.75,1,v New Zealand,Christchurch,10 Mar 2018
26513,AU Rashid ,ENG,10.0,0,42,3,4.20,1,v New Zealand,Christchurch,10 Mar 2018
26514,MM Ali ,ENG,10.0,1,39,1,3.90,1,v New Zealand,Christchurch,10 Mar 2018
26515,JE Root ,ENG,2.0,0,15,0,7.50,1,v New Zealand,Christchurch,10 Mar 2018
26516,TK Curran ,ENG,5.5,0,46,2,7.88,1,v New Zealand,Christchurch,10 Mar 2018
26517,JC Buttler ,ENG,DNB,-,-,-,-,1,v New Zealand,Christchurch,10 Mar 2018
26518,AD Hales ,ENG,DNB,-,-,-,-,1,v New Zealand,Christchurch,10 Mar 2018
26519,EJG Morgan ,ENG,DNB,-,-,-,-,1,v New Zealand,Christchurch,10 Mar 2018
26520,JM Bairstow ,ENG,DNB,-,-,-,-,1,v New Zealand,Christchurch,10 Mar 2018
26521,TG Southee ,NZ,5.0,1,20,0,4.00,2,v England,Christchurch,10 Mar 2018
26522,TA Boult ,NZ,6.0,0,50,1,8.33,2,v England,Christchurch,10 Mar 2018
26523,C de Grandhomme ,NZ,4.0,0,33,0,8.25,2,v England,Christchurch,10 Mar 2018
26524,MJ Santner ,NZ,10.0,0,44,1,4.40,2,v England,Christchurch,10 Mar 2018
26525,IS Sodhi ,NZ,7.4,0,78,1,10.17,2,v England,Christchurch,10 Mar 2018
26526,MS Chapman ,NZ,DNB,-,-,-,-,2,v England,Christchurch,10 Mar 2018
26527,KS Williamson ,NZ,DNB,-,-,-,-,2,v England,Christchurch,10 Mar 2018
26528,MJ Guptill ,NZ,DNB,-,-,-,-,2,v England,Christchurch,10 Mar 2018
26529,C Munro ,NZ,DNB,-,-,-,-,2,v England,Christchurch,10 Mar 2018
26530,HM Nicholls ,NZ,DNB,-,-,-,-,2,v England,Christchurch,10 Mar 2018
26531,TWM Latham ,NZ,DNB,-,-,-,-,2,v England,Christchurch,10 Mar 2018
26532,AR McBrine ,IRE,10.0,0,45,2,4.50,1,v West Indies,Harare,10 Mar 2018
26533,TJ Murtagh ,IRE,10.0,2,41,4,4.10,1,v West Indies,Harare,10 Mar 2018
26534,WB Rankin ,IRE,10.0,0,55,1,5.50,1,v West Indies,Harare,10 Mar 2018
26535,KJ O'Brien ,IRE,8.0,0,66,0,8.25,1,v West Indies,Harare,10 Mar 2018
26536,GH Dockrell ,IRE,10.0,0,38,0,3.80,1,v West Indies,Harare,10 Mar 2018
26537,PR Stirling ,IRE,2.0,0,10,0,5.00,1,v West Indies,Harare,10 Mar 2018
26538,GC Wilson ,IRE,DNB,-,-,-,-,1,v West Indies,Harare,10 Mar 2018
26539,NJ O'Brien ,IRE,DNB,-,-,-,-,1,v West Indies,Harare,10 Mar 2018
26540,WTS Porterfield ,IRE,DNB,-,-,-,-,1,v West Indies,Harare,10 Mar 2018
26541,EC Joyce ,IRE,DNB,-,-,-,-,1,v West Indies,Harare,10 Mar 2018
26542,A Balbirnie ,IRE,DNB,-,-,-,-,1,v West Indies,Harare,10 Mar 2018
26543,KAJ Roach ,WI,10.0,3,27,4,2.70,2,v Ireland,Harare,10 Mar 2018
26544,JO Holder ,WI,10.0,0,49,2,4.90,2,v Ireland,Harare,10 Mar 2018
26545,AR Nurse ,WI,7.0,0,29,0,4.14,2,v Ireland,Harare,10 Mar 2018
26546,CR Brathwaite ,WI,8.0,0,36,0,4.50,2,v Ireland,Harare,10 Mar 2018
26547,MN Samuels ,WI,3.0,0,20,0,6.66,2,v Ireland,Harare,10 Mar 2018
26548,KOK Williams ,WI,8.2,0,43,4,5.16,2,v Ireland,Harare,10 Mar 2018
26549,SO Hetmyer ,WI,DNB,-,-,-,-,2,v Ireland,Harare,10 Mar 2018
26550,CH Gayle ,WI,DNB,-,-,-,-,2,v Ireland,Harare,10 Mar 2018
26551,R Powell ,WI,DNB,-,-,-,-,2,v Ireland,Harare,10 Mar 2018
26552,SD Hope ,WI,DNB,-,-,-,-,2,v Ireland,Harare,10 Mar 2018
26553,E Lewis ,WI,DNB,-,-,-,-,2,v Ireland,Harare,10 Mar 2018
26554,Nadeem Ahmed ,HKG,10.0,0,49,1,4.90,1,v Zimbabwe,Bulawayo,10 Mar 2018
26555,Ehsan Nawaz ,HKG,9.0,0,47,4,5.22,1,v Zimbabwe,Bulawayo,10 Mar 2018
26556,Ehsan Khan ,HKG,10.0,0,51,2,5.10,1,v Zimbabwe,Bulawayo,10 Mar 2018
26557,Aizaz Khan ,HKG,10.0,0,41,2,4.10,1,v Zimbabwe,Bulawayo,10 Mar 2018
26558,Tanwir Afzal ,HKG,8.0,0,47,0,5.87,1,v Zimbabwe,Bulawayo,10 Mar 2018
26559,Nizakat Khan ,HKG,3.0,0,23,0,7.66,1,v Zimbabwe,Bulawayo,10 Mar 2018
26560,Babar Hayat ,HKG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,10 Mar 2018
26561,Anshuman Rath ,HKG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,10 Mar 2018
26562,Shahid Wasif ,HKG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,10 Mar 2018
26563,SS McKechnie ,HKG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,10 Mar 2018
26564,Waqas Barkat ,HKG,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,10 Mar 2018
26565,KM Jarvis ,ZIM,5.5,0,20,2,3.42,2,v Hong Kong,Bulawayo,10 Mar 2018
26566,TL Chatara ,ZIM,6.0,1,18,1,3.00,2,v Hong Kong,Bulawayo,10 Mar 2018
26567,AG Cremer ,ZIM,10.0,0,42,2,4.20,2,v Hong Kong,Bulawayo,10 Mar 2018
26568,B Muzarabani ,ZIM,5.0,0,19,0,3.80,2,v Hong Kong,Bulawayo,10 Mar 2018
26569,SC Williams ,ZIM,10.0,0,44,2,4.40,2,v Hong Kong,Bulawayo,10 Mar 2018
26570,Sikandar Raza ,ZIM,10.0,1,30,3,3.00,2,v Hong Kong,Bulawayo,10 Mar 2018
26571,SF Mire ,ZIM,DNB,-,-,-,-,2,v Hong Kong,Bulawayo,10 Mar 2018
26572,H Masakadza ,ZIM,DNB,-,-,-,-,2,v Hong Kong,Bulawayo,10 Mar 2018
26573,BRM Taylor ,ZIM,DNB,-,-,-,-,2,v Hong Kong,Bulawayo,10 Mar 2018
26574,C Zhuwao ,ZIM,DNB,-,-,-,-,2,v Hong Kong,Bulawayo,10 Mar 2018
26575,CR Ervine ,ZIM,DNB,-,-,-,-,2,v Hong Kong,Bulawayo,10 Mar 2018
26576,Mohammad Naveed ,UAE,9.0,0,84,3,9.33,1,v Ireland,Harare,12 Mar 2018
26577,Amir Hayat ,UAE,9.0,0,64,1,7.11,1,v Ireland,Harare,12 Mar 2018
26578,Rohan Mustafa ,UAE,9.0,0,40,0,4.44,1,v Ireland,Harare,12 Mar 2018
26579,Ahmed Raza ,UAE,9.0,1,47,0,5.22,1,v Ireland,Harare,12 Mar 2018
26580,Imran Haider ,UAE,8.0,0,73,2,9.12,1,v Ireland,Harare,12 Mar 2018
26581,Shaiman Anwar ,UAE,DNB,-,-,-,-,1,v Ireland,Harare,12 Mar 2018
26582,Ashfaq Ahmed ,UAE,DNB,-,-,-,-,1,v Ireland,Harare,12 Mar 2018
26583,Ghulam Shabber ,UAE,DNB,-,-,-,-,1,v Ireland,Harare,12 Mar 2018
26584,Muhammad Usman ,UAE,DNB,-,-,-,-,1,v Ireland,Harare,12 Mar 2018
26585,Chirag Suri ,UAE,DNB,-,-,-,-,1,v Ireland,Harare,12 Mar 2018
26586,Adnan Mufti ,UAE,DNB,-,-,-,-,1,v Ireland,Harare,12 Mar 2018
26587,TJ Murtagh ,IRE,5.0,1,23,1,4.60,2,v U.A.E.,Harare,12 Mar 2018
26588,BJ McCarthy ,IRE,6.3,0,26,2,4.00,2,v U.A.E.,Harare,12 Mar 2018
26589,WB Rankin ,IRE,6.0,2,15,4,2.50,2,v U.A.E.,Harare,12 Mar 2018
26590,AR McBrine ,IRE,6.0,2,8,0,1.33,2,v U.A.E.,Harare,12 Mar 2018
26591,Simi Singh ,IRE,6.0,0,15,3,2.50,2,v U.A.E.,Harare,12 Mar 2018
26592,WTS Porterfield ,IRE,DNB,-,-,-,-,2,v U.A.E.,Harare,12 Mar 2018
26593,NJ O'Brien ,IRE,DNB,-,-,-,-,2,v U.A.E.,Harare,12 Mar 2018
26594,A Balbirnie ,IRE,DNB,-,-,-,-,2,v U.A.E.,Harare,12 Mar 2018
26595,EC Joyce ,IRE,DNB,-,-,-,-,2,v U.A.E.,Harare,12 Mar 2018
26596,PR Stirling ,IRE,DNB,-,-,-,-,2,v U.A.E.,Harare,12 Mar 2018
26597,KJ O'Brien ,IRE,DNB,-,-,-,-,2,v U.A.E.,Harare,12 Mar 2018
26598,SM Sharif ,SCOT,8.4,1,33,5,3.80,1,v Zimbabwe,Bulawayo,12 Mar 2018
26599,BTJ Wheal ,SCOT,8.0,1,23,1,2.87,1,v Zimbabwe,Bulawayo,12 Mar 2018
26600,MRJ Watt ,SCOT,9.0,2,43,0,4.77,1,v Zimbabwe,Bulawayo,12 Mar 2018
26601,RD Berrington ,SCOT,1.0,0,14,0,14.00,1,v Zimbabwe,Bulawayo,12 Mar 2018
26602,TB Sole ,SCOT,10.0,1,47,0,4.70,1,v Zimbabwe,Bulawayo,12 Mar 2018
26603,MA Leask ,SCOT,8.0,0,37,4,4.62,1,v Zimbabwe,Bulawayo,12 Mar 2018
26604,CS MacLeod ,SCOT,2.0,0,12,0,6.00,1,v Zimbabwe,Bulawayo,12 Mar 2018
26605,HG Munsey ,SCOT,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,12 Mar 2018
26606,MH Cross ,SCOT,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,12 Mar 2018
26607,KJ Coetzer ,SCOT,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,12 Mar 2018
26608,CD Wallace ,SCOT,DNB,-,-,-,-,1,v Zimbabwe,Bulawayo,12 Mar 2018
26609,TL Chatara ,ZIM,4.0,0,26,1,6.50,2,v Scotland,Bulawayo,12 Mar 2018
26610,TS Chisoro ,ZIM,10.0,0,42,3,4.20,2,v Scotland,Bulawayo,12 Mar 2018
26611,B Muzarabani ,ZIM,5.1,0,36,1,6.96,2,v Scotland,Bulawayo,12 Mar 2018
26612,SC Williams ,ZIM,10.0,0,37,1,3.70,2,v Scotland,Bulawayo,12 Mar 2018
26613,AG Cremer ,ZIM,10.0,0,23,3,2.30,2,v Scotland,Bulawayo,12 Mar 2018
26614,Sikandar Raza ,ZIM,10.0,0,36,1,3.60,2,v Scotland,Bulawayo,12 Mar 2018
26615,SF Mire ,ZIM,DNB,-,-,-,-,2,v Scotland,Bulawayo,12 Mar 2018
26616,BRM Taylor ,ZIM,DNB,-,-,-,-,2,v Scotland,Bulawayo,12 Mar 2018
26617,CR Ervine ,ZIM,DNB,-,-,-,-,2,v Scotland,Bulawayo,12 Mar 2018
26618,C Zhuwao ,ZIM,DNB,-,-,-,-,2,v Scotland,Bulawayo,12 Mar 2018
26619,H Masakadza ,ZIM,DNB,-,-,-,-,2,v Scotland,Bulawayo,12 Mar 2018
26620,Dawlat Zadran ,AFG,8.0,1,44,0,5.50,1,v West Indies,Harare,15 Mar 2018
26621,Mujeeb Ur Rahman ,AFG,10.0,1,33,3,3.30,1,v West Indies,Harare,15 Mar 2018
26622,Gulbadin Naib ,AFG,3.0,0,11,0,3.66,1,v West Indies,Harare,15 Mar 2018
26623,Mohammad Nabi ,AFG,10.0,1,43,2,4.30,1,v West Indies,Harare,15 Mar 2018
