Date,Player,Runs,Mins,BF,4s,6s,SR,Inns,Oppn,Ground,Runs_only,Not_Outs
2018-12-09,D Bishoo (WI),0,-,1,0,0,0,1,v Bangladesh,Dhaka,0,0
2018-12-09,O Thomas (WI),0*,-,2,0,0,0,1,v Bangladesh,Dhaka,0*,1
2018-12-09,Tamim Iqbal (BDESH),12,-,24,0,0,50,2,v West Indies,Dhaka,12,0
2018-12-09,Liton Das (BDESH),41,-,57,5,0,71.92,2,v West Indies,Dhaka,41,0
2018-12-09,Imrul Kayes (BDESH),4,-,2,1,0,200,2,v West Indies,Dhaka,4,0
2018-12-09,Mushfiqur Rahim (BDESH),55*,-,70,5,0,78.57,2,v West Indies,Dhaka,55*,1
2018-12-09,Shakib Al Hasan (BDESH),30,-,26,4,0,115.38,2,v West Indies,Dhaka,30,0
2018-12-09,Soumya Sarkar (BDESH),19,-,13,2,1,146.15,2,v West Indies,Dhaka,19,0
2018-12-09,Mahmudullah (BDESH),14*,-,21,0,1,66.66,2,v West Indies,Dhaka,14*,1
2018-12-11,Tamim Iqbal (BDESH),50,-,63,4,1,79.36,1,v West Indies,Dhaka,50,0
2018-12-11,Liton Das (BDESH),8,-,14,1,0,57.14,1,v West Indies,Dhaka,8,0
2018-12-11,Imrul Kayes (BDESH),0,-,6,0,0,0,1,v West Indies,Dhaka,0,0
2018-12-11,Mushfiqur Rahim (BDESH),62,-,80,5,0,77.5,1,v West Indies,Dhaka,62,0
2018-12-11,Shakib Al Hasan (BDESH),65,-,62,6,1,104.83,1,v West Indies,Dhaka,65,0
2018-12-11,Mahmudullah (BDESH),30,-,51,3,0,58.82,1,v West Indies,Dhaka,30,0
2018-12-11,Soumya Sarkar (BDESH),6,-,8,0,0,75,1,v West Indies,Dhaka,6,0
2018-12-11,Mashrafe Mortaza (BDESH),6*,-,11,0,0,54.54,1,v West Indies,Dhaka,6*,1
2018-12-11,Mehidy Hasan Miraz (BDESH),10*,-,10,1,0,100,1,v West Indies,Dhaka,10*,1
2018-12-11,C Hemraj (WI),3,-,6,0,0,50,2,v Bangladesh,Dhaka,3,0
2018-12-11,SD Hope (WI),146*,-,144,12,3,101.38,2,v Bangladesh,Dhaka,146*,1
2018-12-11,DM Bravo (WI),27,-,43,1,1,62.79,2,v Bangladesh,Dhaka,27,0
2018-12-11,MN Samuels (WI),26,-,45,2,1,57.77,2,v Bangladesh,Dhaka,26,0
2018-12-11,SO Hetmyer (WI),14,-,10,0,1,140,2,v Bangladesh,Dhaka,14,0
2018-12-11,R Powell (WI),1,-,2,0,0,50,2,v Bangladesh,Dhaka,1,0
2018-12-11,RL Chase (WI),9,-,18,0,0,50,2,v Bangladesh,Dhaka,9,0
2018-12-11,KMA Paul (WI),18*,-,31,0,0,58.06,2,v Bangladesh,Dhaka,18*,1
2018-12-14,C Hemraj (WI),9,-,17,2,0,52.94,1,v Bangladesh,Sylhet,9,0
2018-12-14,SD Hope (WI),108*,-,131,9,1,82.44,1,v Bangladesh,Sylhet,108*,1
2018-12-14,DM Bravo (WI),10,-,26,1,0,38.46,1,v Bangladesh,Sylhet,10,0
2018-12-14,MN Samuels (WI),19,-,32,2,0,59.37,1,v Bangladesh,Sylhet,19,0
2018-12-14,SO Hetmyer (WI),0,-,6,0,0,0,1,v Bangladesh,Sylhet,0,0
2018-12-14,R Powell (WI),1,-,9,0,0,11.11,1,v Bangladesh,Sylhet,1,0
2018-12-14,RL Chase (WI),8,-,20,0,0,40,1,v Bangladesh,Sylhet,8,0
2018-12-14,FA Allen (WI),6,-,17,0,1,35.29,1,v Bangladesh,Sylhet,6,0
2018-12-14,KMA Paul (WI),12,-,22,0,0,54.54,1,v Bangladesh,Sylhet,12,0
2018-12-14,KAJ Roach (WI),3,-,8,0,0,37.5,1,v Bangladesh,Sylhet,3,0
2018-12-14,D Bishoo (WI),6*,-,12,0,0,50,1,v Bangladesh,Sylhet,6*,1
2018-12-14,Tamim Iqbal (BDESH),81*,-,104,9,0,77.88,2,v West Indies,Sylhet,81*,1
2018-12-14,Liton Das (BDESH),23,-,33,5,0,69.69,2,v West Indies,Sylhet,23,0
2018-12-14,Soumya Sarkar (BDESH),80,-,81,5,5,98.76,2,v West Indies,Sylhet,80,0
2018-12-14,Mushfiqur Rahim (BDESH),16*,-,14,2,1,114.28,2,v West Indies,Sylhet,16*,1
2019-01-03,MJ Guptill (NZ),138,-,139,11,5,99.28,1,v Sri Lanka,Mount Maunganui,138,0
2019-01-03,C Munro (NZ),13,-,14,1,1,92.85,1,v Sri Lanka,Mount Maunganui,13,0
2019-01-03,KS Williamson (NZ),76,-,74,6,0,102.7,1,v Sri Lanka,Mount Maunganui,76,0
2019-01-03,LRPL Taylor (NZ),54,-,37,6,2,145.94,1,v Sri Lanka,Mount Maunganui,54,0
2019-01-03,HM Nicholls (NZ),15,-,12,1,0,125,1,v Sri Lanka,Mount Maunganui,15,0
2019-01-03,TL Seifert (NZ),11,-,10,1,0,110,1,v Sri Lanka,Mount Maunganui,11,0
2019-01-03,JDS Neesham (NZ),47*,-,13,0,6,361.53,1,v Sri Lanka,Mount Maunganui,47*,1
2019-01-03,MJ Henry (NZ),6,-,5,1,0,120,1,v Sri Lanka,Mount Maunganui,6,0
2019-01-03,IS Sodhi (NZ),0*,-,0,0,0,-,1,v Sri Lanka,Mount Maunganui,0*,1
2019-01-03,N Dickwella (SL),76,-,50,8,3,152,2,v New Zealand,Mount Maunganui,76,0
2019-01-03,MD Gunathilaka (SL),43,-,62,3,0,69.35,2,v New Zealand,Mount Maunganui,43,0
2019-01-03,MDKJ Perera (SL),102,-,86,13,1,118.6,2,v New Zealand,Mount Maunganui,102,0
2019-01-03,BKG Mendis (SL),18,-,20,2,0,90,2,v New Zealand,Mount Maunganui,18,0
2019-01-03,LD Chandimal (SL),10,-,18,0,0,55.55,2,v New Zealand,Mount Maunganui,10,0
2019-01-03,DAS Gunaratne (SL),11,-,23,0,0,47.82,2,v New Zealand,Mount Maunganui,11,0
2019-01-03,NLTC Perera (SL),4,-,5,0,0,80,2,v New Zealand,Mount Maunganui,4,0
2019-01-03,S Prasanna (SL),16,-,14,0,1,114.28,2,v New Zealand,Mount Maunganui,16,0
2019-01-03,SL Malinga (SL),11,-,7,0,1,157.14,2,v New Zealand,Mount Maunganui,11,0
2019-01-03,PADLR Sandakan (SL),6,-,7,1,0,85.71,2,v New Zealand,Mount Maunganui,6,0
2019-01-03,N Pradeep (SL),6*,-,3,0,1,200,2,v New Zealand,Mount Maunganui,6*,1
2019-01-05,MJ Guptill (NZ),13,-,15,1,0,86.66,1,v Sri Lanka,Mount Maunganui,13,0
2019-01-05,C Munro (NZ),87,-,77,12,2,112.98,1,v Sri Lanka,Mount Maunganui,87,0
2019-01-05,KS Williamson (NZ),1,-,9,0,0,11.11,1,v Sri Lanka,Mount Maunganui,1,0
2019-01-05,LRPL Taylor (NZ),90,-,105,4,1,85.71,1,v Sri Lanka,Mount Maunganui,90,0
2019-01-05,HM Nicholls (NZ),32,-,38,3,0,84.21,1,v Sri Lanka,Mount Maunganui,32,0
2019-01-05,JDS Neesham (NZ),64,-,37,5,3,172.97,1,v Sri Lanka,Mount Maunganui,64,0
2019-01-05,TL Seifert (NZ),22,-,17,1,1,129.41,1,v Sri Lanka,Mount Maunganui,22,0
2019-01-05,TG Southee (NZ),1*,-,2,0,0,50,1,v Sri Lanka,Mount Maunganui,1*,1
2019-01-05,N Dickwella (SL),9,-,10,1,0,90,2,v New Zealand,Mount Maunganui,9,0
2019-01-05,MD Gunathilaka (SL),71,-,73,9,0,97.26,2,v New Zealand,Mount Maunganui,71,0
2019-01-05,MDKJ Perera (SL),4,-,23,0,0,17.39,2,v New Zealand,Mount Maunganui,4,0
2019-01-05,BKG Mendis (SL),20,-,30,2,0,66.66,2,v New Zealand,Mount Maunganui,20,0
2019-01-05,LD Chandimal (SL),3,-,12,0,0,25,2,v New Zealand,Mount Maunganui,3,0
2019-01-05,DAS Gunaratne (SL),6,-,5,1,0,120,2,v New Zealand,Mount Maunganui,6,0
2019-01-05,NLTC Perera (SL),140,-,74,8,13,189.18,2,v New Zealand,Mount Maunganui,140,0
2019-01-05,S Prasanna (SL),0,-,4,0,0,0,2,v New Zealand,Mount Maunganui,0,0
2019-01-05,SL Malinga (SL),17,-,22,2,0,77.27,2,v New Zealand,Mount Maunganui,17,0
2019-01-05,PADLR Sandakan (SL),6,-,20,0,0,30,2,v New Zealand,Mount Maunganui,6,0
2019-01-05,N Pradeep (SL),3*,-,5,0,0,60,2,v New Zealand,Mount Maunganui,3*,1
2019-01-08,MJ Guptill (NZ),2,-,5,0,0,40,1,v Sri Lanka,Nelson,2,0
2019-01-08,C Munro (NZ),21,-,14,4,0,150,1,v Sri Lanka,Nelson,21,0
2019-01-08,KS Williamson (NZ),55,-,65,6,1,84.61,1,v Sri Lanka,Nelson,55,0
2019-01-08,LRPL Taylor (NZ),137,-,131,9,4,104.58,1,v Sri Lanka,Nelson,137,0
2019-01-08,HM Nicholls (NZ),124*,-,80,12,3,155,1,v Sri Lanka,Nelson,124*,1
2019-01-08,JDS Neesham (NZ),12*,-,6,1,1,200,1,v Sri Lanka,Nelson,12*,1
2019-01-08,N Dickwella (SL),46,-,37,3,2,124.32,2,v New Zealand,Nelson,46,0
2019-01-08,DM de Silva (SL),36,-,29,5,1,124.13,2,v New Zealand,Nelson,36,0
2019-01-08,MDKJ Perera (SL),43,-,49,5,1,87.75,2,v New Zealand,Nelson,43,0
2019-01-08,BKG Mendis (SL),0,-,0,0,0,-,2,v New Zealand,Nelson,0,0
2019-01-08,MD Shanaka (SL),2,-,7,0,0,28.57,2,v New Zealand,Nelson,2,0
2019-01-08,NLTC Perera (SL),80,-,63,7,3,126.98,2,v New Zealand,Nelson,80,0
2019-01-08,MD Gunathilaka (SL),31,-,52,1,0,59.61,2,v New Zealand,Nelson,31,0
2019-01-08,PVD Chameera (SL),1,-,8,0,0,12.5,2,v New Zealand,Nelson,1,0
2019-01-08,SL Malinga (SL),0,-,1,0,0,0,2,v New Zealand,Nelson,0,0
2019-01-08,PADLR Sandakan (SL),0*,-,1,0,0,0,2,v New Zealand,Nelson,0*,1
2019-01-08,N Pradeep (SL),0,-,3,0,0,0,2,v New Zealand,Nelson,0,0
2019-01-12,AT Carey (AUS),24,43,31,5,0,77.41,1,v India,Sydney,24,0
2019-01-12,AJ Finch (AUS),6,10,11,0,0,54.54,1,v India,Sydney,6,0
2019-01-12,UT Khawaja (AUS),59,103,81,6,0,72.83,1,v India,Sydney,59,0
2019-01-12,SE Marsh (AUS),54,114,70,4,0,77.14,1,v India,Sydney,54,0
2019-01-12,PSP Handscomb (AUS),73,89,61,6,2,119.67,1,v India,Sydney,73,0
2019-01-12,MP Stoinis (AUS),47*,61,43,2,2,109.3,1,v India,Sydney,47*,1
2019-01-12,GJ Maxwell (AUS),11*,14,5,1,0,220,1,v India,Sydney,11*,1
2019-01-12,RG Sharma (INDIA),133,204,129,10,6,103.1,2,v Australia,Sydney,133,0
2019-01-12,S Dhawan (INDIA),0,4,1,0,0,0,2,v Australia,Sydney,0,0
2019-01-12,V Kohli (INDIA),3,10,8,0,0,37.5,2,v Australia,Sydney,3,0
2019-01-12,AT Rayudu (INDIA),0,2,2,0,0,0,2,v Australia,Sydney,0,0
2019-01-12,MS Dhoni (INDIA),51,110,96,3,1,53.12,2,v Australia,Sydney,51,0
2019-01-12,KD Karthik (INDIA),12,30,21,0,0,57.14,2,v Australia,Sydney,12,0
2019-01-12,RA Jadeja (INDIA),8,20,13,0,0,61.53,2,v Australia,Sydney,8,0
2019-01-12,B Kumar (INDIA),29*,28,23,4,0,126.08,2,v Australia,Sydney,29*,1
2019-01-12,Kuldeep Yadav (INDIA),3,14,6,0,0,50,2,v Australia,Sydney,3,0
2019-01-12,Mohammed Shami (INDIA),1,4,2,0,0,50,2,v Australia,Sydney,1,0
2019-01-15,AT Carey (AUS),18,33,27,2,0,66.66,1,v India,Adelaide,18,0
2019-01-15,AJ Finch (AUS),6,28,19,0,0,31.57,1,v India,Adelaide,6,0
2019-01-15,UT Khawaja (AUS),21,40,23,3,0,91.3,1,v India,Adelaide,21,0
2019-01-15,SE Marsh (AUS),131,182,123,11,3,106.5,1,v India,Adelaide,131,0
2019-01-15,PSP Handscomb (AUS),20,36,22,2,0,90.9,1,v India,Adelaide,20,0
2019-01-15,MP Stoinis (AUS),29,40,36,3,0,80.55,1,v India,Adelaide,29,0
2019-01-15,GJ Maxwell (AUS),48,55,37,5,1,129.72,1,v India,Adelaide,48,0
2019-01-15,JA Richardson (AUS),2,8,6,0,0,33.33,1,v India,Adelaide,2,0
2019-01-15,NM Lyon (AUS),12*,11,5,1,1,240,1,v India,Adelaide,12*,1
2019-01-15,PM Siddle (AUS),0,1,1,0,0,0,1,v India,Adelaide,0,0
2019-01-15,JP Behrendorff (AUS),1*,3,1,0,0,100,1,v India,Adelaide,1*,1
2019-01-15,RG Sharma (INDIA),43,71,52,2,2,82.69,2,v Australia,Adelaide,43,0
2019-01-15,S Dhawan (INDIA),32,31,28,5,0,114.28,2,v Australia,Adelaide,32,0
2019-01-15,V Kohli (INDIA),104,150,112,5,2,92.85,2,v Australia,Adelaide,104,0
2019-01-15,AT Rayudu (INDIA),24,47,36,2,0,66.66,2,v Australia,Adelaide,24,0
2019-01-15,MS Dhoni (INDIA),55*,96,54,0,2,101.85,2,v Australia,Adelaide,55*,1
2019-01-15,KD Karthik (INDIA),25*,33,14,2,0,178.57,2,v Australia,Adelaide,25*,1
2019-01-18,AT Carey (AUS),5,-,11,1,0,45.45,1,v India,Melbourne,5,0
2019-01-18,AJ Finch (AUS),14,-,24,1,0,58.33,1,v India,Melbourne,14,0
2019-01-18,UT Khawaja (AUS),34,-,51,2,0,66.66,1,v India,Melbourne,34,0
2019-01-18,SE Marsh (AUS),39,-,54,3,0,72.22,1,v India,Melbourne,39,0
2019-01-18,PSP Handscomb (AUS),58,-,63,2,0,92.06,1,v India,Melbourne,58,0
2019-01-18,MP Stoinis (AUS),10,-,20,1,0,50,1,v India,Melbourne,10,0
2019-01-18,GJ Maxwell (AUS),26,-,19,5,0,136.84,1,v India,Melbourne,26,0
2019-01-18,JA Richardson (AUS),16,-,23,1,0,69.56,1,v India,Melbourne,16,0
2019-01-18,A Zampa (AUS),8,-,14,0,0,57.14,1,v India,Melbourne,8,0
2019-01-18,PM Siddle (AUS),10*,-,11,1,0,90.9,1,v India,Melbourne,10*,1
2019-01-18,B Stanlake (AUS),0,-,2,0,0,0,1,v India,Melbourne,0,0
2019-01-18,RG Sharma (INDIA),9,-,17,1,0,52.94,2,v Australia,Melbourne,9,0
2019-01-18,S Dhawan (INDIA),23,-,46,0,0,50,2,v Australia,Melbourne,23,0
2019-01-18,V Kohli (INDIA),46,-,62,3,0,74.19,2,v Australia,Melbourne,46,0
2019-01-18,MS Dhoni (INDIA),87*,-,114,6,0,76.31,2,v Australia,Melbourne,87*,1
2019-01-18,KM Jadhav (INDIA),61*,-,57,7,0,107.01,2,v Australia,Melbourne,61*,1
2019-01-19,HM Amla (SA),108*,212,120,7,1,90,1,v Pakistan,Port Elizabeth,108*,1
2019-01-19,RR Hendricks (SA),45,71,67,5,0,67.16,1,v Pakistan,Port Elizabeth,45,0
2019-01-19,HE van der Dussen (SA),93,119,101,6,3,92.07,1,v Pakistan,Port Elizabeth,93,0
2019-01-19,DA Miller (SA),16*,20,12,2,0,133.33,1,v Pakistan,Port Elizabeth,16*,1
2019-01-19,Imam-ul-Haq (PAK),86,151,101,5,2,85.14,2,v South Africa,Port Elizabeth,86,0
2019-01-19,Fakhar Zaman (PAK),25,35,23,3,1,108.69,2,v South Africa,Port Elizabeth,25,0
2019-01-19,Babar Azam (PAK),49,79,69,5,0,71.01,2,v South Africa,Port Elizabeth,49,0
2019-01-19,Mohammad Hafeez (PAK),71*,93,63,8,2,112.69,2,v South Africa,Port Elizabeth,71*,1
2019-01-19,Shoaib Malik (PAK),12,21,17,1,0,70.58,2,v South Africa,Port Elizabeth,12,0
2019-01-19,Sarfaraz Ahmed (PAK),1,4,3,0,0,33.33,2,v South Africa,Port Elizabeth,1,0
2019-01-19,Shadab Khan (PAK),18*,29,19,1,0,94.73,2,v South Africa,Port Elizabeth,18*,1
2019-01-22,Imam-ul-Haq (PAK),5,19,14,0,0,35.71,1,v South Africa,Durban,5,0
2019-01-22,Fakhar Zaman (PAK),26,65,44,3,0,59.09,1,v South Africa,Durban,26,0
2019-01-22,Babar Azam (PAK),12,18,15,2,0,80,1,v South Africa,Durban,12,0
2019-01-22,Mohammad Hafeez (PAK),9,21,11,1,0,81.81,1,v South Africa,Durban,9,0
2019-01-22,Shoaib Malik (PAK),21,75,34,1,0,61.76,1,v South Africa,Durban,21,0
2019-01-22,Shadab Khan (PAK),18,34,33,1,1,54.54,1,v South Africa,Durban,18,0
2019-01-22,Hussain Talat (PAK),2,16,14,0,0,14.28,1,v South Africa,Durban,2,0
2019-01-22,Sarfaraz Ahmed (PAK),41,79,59,2,0,69.49,1,v South Africa,Durban,41,0
2019-01-22,Faheem Ashraf (PAK),0,8,5,0,0,0,1,v South Africa,Durban,0,0
2019-01-22,Hasan Ali (PAK),59,55,45,5,3,131.11,1,v South Africa,Durban,59,0
2019-01-22,Shaheen Shah Afridi (PAK),1*,3,1,0,0,100,1,v South Africa,Durban,1*,1
2019-01-22,RR Hendricks (SA),5,15,9,1,0,55.55,2,v Pakistan,Durban,5,0
2019-01-22,HM Amla (SA),8,7,5,2,0,160,2,v Pakistan,Durban,8,0
2019-01-22,HE van der Dussen (SA),80*,177,123,9,0,65.04,2,v Pakistan,Durban,80*,1
2019-01-22,F du Plessis (SA),8,8,8,2,0,100,2,v Pakistan,Durban,8,0
2019-01-22,DA Miller (SA),31,37,26,5,0,119.23,2,v Pakistan,Durban,31,0
2019-01-22,H Klaasen (SA),0,3,1,0,0,0,2,v Pakistan,Durban,0,0
2019-01-22,AL Phehlukwayo (SA),69*,115,80,7,2,86.25,2,v Pakistan,Durban,69*,1
2019-01-23,MJ Guptill (NZ),5,7,9,1,0,55.55,1,v India,Napier,5,0
2019-01-23,C Munro (NZ),8,16,9,2,0,88.88,1,v India,Napier,8,0
2019-01-23,KS Williamson (NZ),64,138,81,7,0,79.01,1,v India,Napier,64,0
2019-01-23,LRPL Taylor (NZ),24,48,41,3,0,58.53,1,v India,Napier,24,0
2019-01-23,TWM Latham (NZ),11,20,10,1,0,110,1,v India,Napier,11,0
2019-01-23,HM Nicholls (NZ),12,19,17,1,0,70.58,1,v India,Napier,12,0
2019-01-23,MJ Santner (NZ),14,24,21,1,1,66.66,1,v India,Napier,14,0
2019-01-23,DAJ Bracewell (NZ),7,20,15,1,0,46.66,1,v India,Napier,7,0
2019-01-23,TG Southee (NZ),9*,19,12,0,1,75,1,v India,Napier,9*,1
2019-01-23,LH Ferguson (NZ),0,7,3,0,0,0,1,v India,Napier,0,0
2019-01-23,TA Boult (NZ),1,9,10,0,0,10,1,v India,Napier,1,0
2019-01-23,RG Sharma (INDIA),11,38,24,1,0,45.83,2,v New Zealand,Napier,11,0
2019-01-23,S Dhawan (INDIA),75*,142,103,6,0,72.81,2,v New Zealand,Napier,75*,1
2019-01-23,V Kohli (INDIA),45,59,59,3,0,76.27,2,v New Zealand,Napier,45,0
2019-01-23,AT Rayudu (INDIA),13*,23,23,2,0,56.52,2,v New Zealand,Napier,13*,1
2019-01-25,G Malla (NEPAL),0,-,4,0,0,0,1,v U.A.E.,ICCA Dubai,0,0
2019-01-25,B Bhandari (NEPAL),5,-,14,1,0,35.71,1,v U.A.E.,ICCA Dubai,5,0
2019-01-25,P Khadka (NEPAL),20,-,36,3,0,55.55,1,v U.A.E.,ICCA Dubai,20,0
2019-01-25,Sompal Kami (NEPAL),30,-,47,3,0,63.82,1,v U.A.E.,ICCA Dubai,30,0
2019-01-25,DS Airee (NEPAL),0,-,2,0,0,0,1,v U.A.E.,ICCA Dubai,0,0
2019-01-25,Aarif Sheikh (NEPAL),25,-,43,3,0,58.13,1,v U.A.E.,ICCA Dubai,25,0
2019-01-25,P Sarraf (NEPAL),4,-,3,1,0,133.33,1,v U.A.E.,ICCA Dubai,4,0
2019-01-25,Karan KC (NEPAL),3,-,8,0,0,37.5,1,v U.A.E.,ICCA Dubai,3,0
2019-01-25,B Regmi (NEPAL),0,-,4,0,0,0,1,v U.A.E.,ICCA Dubai,0,0
2019-01-25,S Lamichhane (NEPAL),15,-,27,0,0,55.55,1,v U.A.E.,ICCA Dubai,15,0
2019-01-25,LN Rajbanshi (NEPAL),2*,-,15,0,0,13.33,1,v U.A.E.,ICCA Dubai,2*,1
2019-01-25,Ashfaq Ahmed (UAE),5,-,7,1,0,71.42,2,v Nepal,ICCA Dubai,5,0
2019-01-25,Chirag Suri (UAE),4,-,16,1,0,25,2,v Nepal,ICCA Dubai,4,0
2019-01-25,Ghulam Shabber (UAE),30,-,48,3,0,62.5,2,v Nepal,ICCA Dubai,30,0
2019-01-25,Shaiman Anwar (UAE),11,-,14,2,0,78.57,2,v Nepal,ICCA Dubai,11,0
2019-01-25,Muhammad Usman (UAE),6,-,11,0,0,54.54,2,v Nepal,ICCA Dubai,6,0
2019-01-25,Fahad Nawaz (UAE),2,-,9,0,0,22.22,2,v Nepal,ICCA Dubai,2,0
2019-01-25,Mohammad Boota (UAE),3,-,7,0,0,42.85,2,v Nepal,ICCA Dubai,3,0
2019-01-25,Amir Hayat (UAE),24*,-,42,1,1,57.14,2,v Nepal,ICCA Dubai,24*,1
2019-01-25,Imran Haider (UAE),18*,-,39,2,0,46.15,2,v Nepal,ICCA Dubai,18*,1
2019-01-25,Imam-ul-Haq (PAK),101,199,116,8,0,87.06,1,v South Africa,Centurion,101,0
2019-01-25,Fakhar Zaman (PAK),2,12,10,0,0,20,1,v South Africa,Centurion,2,0
2019-01-25,Babar Azam (PAK),69,109,72,7,1,95.83,1,v South Africa,Centurion,69,0
2019-01-25,Mohammad Hafeez (PAK),52,58,45,6,1,115.55,1,v South Africa,Centurion,52,0
2019-01-25,Shoaib Malik (PAK),31,42,27,3,0,114.81,1,v South Africa,Centurion,31,0
2019-01-25,Imad Wasim (PAK),43*,32,23,7,0,186.95,1,v South Africa,Centurion,43*,1
2019-01-25,Hasan Ali (PAK),1,5,4,0,0,25,1,v South Africa,Centurion,1,0
2019-01-25,Sarfaraz Ahmed (PAK),6*,5,3,1,0,200,1,v South Africa,Centurion,6*,1
2019-01-25,Q de Kock (SA),33,61,36,4,0,91.66,2,v Pakistan,Centurion,33,0
2019-01-25,HM Amla (SA),25,39,30,3,0,83.33,2,v Pakistan,Centurion,25,0
2019-01-25,RR Hendricks (SA),83*,88,90,8,2,92.22,2,v Pakistan,Centurion,83*,1
2019-01-25,F du Plessis (SA),40*,66,42,3,1,95.23,2,v Pakistan,Centurion,40*,1
2019-01-26,RG Sharma (INDIA),87,116,96,9,3,90.62,1,v New Zealand,Mount Maunganui,87,0
2019-01-26,S Dhawan (INDIA),66,99,67,9,0,98.5,1,v New Zealand,Mount Maunganui,66,0
2019-01-26,V Kohli (INDIA),43,59,45,5,0,95.55,1,v New Zealand,Mount Maunganui,43,0
2019-01-26,AT Rayudu (INDIA),47,71,49,3,1,95.91,1,v New Zealand,Mount Maunganui,47,0
2019-01-26,MS Dhoni (INDIA),48*,48,33,5,1,145.45,1,v New Zealand,Mount Maunganui,48*,1
2019-01-26,KM Jadhav (INDIA),22*,19,10,3,1,220,1,v New Zealand,Mount Maunganui,22*,1
2019-01-26,MJ Guptill (NZ),15,22,16,2,0,93.75,2,v India,Mount Maunganui,15,0
2019-01-26,C Munro (NZ),31,62,41,3,1,75.6,2,v India,Mount Maunganui,31,0
2019-01-26,KS Williamson (NZ),20,13,11,1,2,181.81,2,v India,Mount Maunganui,20,0
2019-01-26,LRPL Taylor (NZ),22,43,25,2,0,88,2,v India,Mount Maunganui,22,0
2019-01-26,TWM Latham (NZ),34,39,32,3,1,106.25,2,v India,Mount Maunganui,34,0
2019-01-26,HM Nicholls (NZ),28,47,38,2,0,73.68,2,v India,Mount Maunganui,28,0
2019-01-26,C de Grandhomme (NZ),3,10,8,0,0,37.5,2,v India,Mount Maunganui,3,0
2019-01-26,DAJ Bracewell (NZ),57,45,46,5,3,123.91,2,v India,Mount Maunganui,57,0
2019-01-26,IS Sodhi (NZ),0,1,1,0,0,0,2,v India,Mount Maunganui,0,0
2019-01-26,LH Ferguson (NZ),12,34,20,1,0,60,2,v India,Mount Maunganui,12,0
2019-01-26,TA Boult (NZ),10*,5,4,1,1,250,2,v India,Mount Maunganui,10*,1
2019-01-26,G Malla (NEPAL),44,-,61,4,0,72.13,1,v U.A.E.,ICCA Dubai,44,0
2019-01-26,B Bhandari (NEPAL),21,-,46,2,0,45.65,1,v U.A.E.,ICCA Dubai,21,0
2019-01-26,P Khadka (NEPAL),21,-,31,1,0,67.74,1,v U.A.E.,ICCA Dubai,21,0
2019-01-26,DS Airee (NEPAL),10,-,12,2,0,83.33,1,v U.A.E.,ICCA Dubai,10,0
2019-01-26,P Sarraf (NEPAL),8,-,15,0,0,53.33,1,v U.A.E.,ICCA Dubai,8,0
2019-01-26,Aarif Sheikh (NEPAL),29,-,49,2,0,59.18,1,v U.A.E.,ICCA Dubai,29,0
2019-01-26,RK Paudel (NEPAL),55,-,58,7,0,94.82,1,v U.A.E.,ICCA Dubai,55,0
2019-01-26,Karan KC (NEPAL),18,-,11,1,2,163.63,1,v U.A.E.,ICCA Dubai,18,0
2019-01-26,Sompal Kami (NEPAL),2,-,3,0,0,66.66,1,v U.A.E.,ICCA Dubai,2,0
2019-01-26,S Lamichhane (NEPAL),14*,-,10,2,0,140,1,v U.A.E.,ICCA Dubai,14*,1
2019-01-26,LN Rajbanshi (NEPAL),3*,-,5,0,0,60,1,v U.A.E.,ICCA Dubai,3*,1
2019-01-26,Ashfaq Ahmed (UAE),20,-,17,4,0,117.64,2,v Nepal,ICCA Dubai,20,0
2019-01-26,Chirag Suri (UAE),0,-,1,0,0,0,2,v Nepal,ICCA Dubai,0,0
2019-01-26,Ghulam Shabber (UAE),2,-,5,0,0,40,2,v Nepal,ICCA Dubai,2,0
2019-01-26,Shaiman Anwar (UAE),0,-,9,0,0,0,2,v Nepal,ICCA Dubai,0,0
2019-01-26,CP Rizwan (UAE),16,-,27,2,0,59.25,2,v Nepal,ICCA Dubai,16,0
2019-01-26,Muhammad Usman (UAE),26,-,39,4,1,66.66,2,v Nepal,ICCA Dubai,26,0
2019-01-26,Fahad Nawaz (UAE),0,-,1,0,0,0,2,v Nepal,ICCA Dubai,0,0
2019-01-26,Amir Hayat (UAE),0,-,3,0,0,0,2,v Nepal,ICCA Dubai,0,0
2019-01-26,Mohammad Naveed (UAE),19,-,9,0,2,211.11,2,v Nepal,ICCA Dubai,19,0
2019-01-26,Imran Haider (UAE),0*,-,2,0,0,0,2,v Nepal,ICCA Dubai,0*,1
2019-01-26,Zahoor Khan (UAE),8,-,4,2,0,200,2,v Nepal,ICCA Dubai,8,0
2019-01-27,HM Amla (SA),59,131,75,7,0,78.66,1,v Pakistan,Johannesburg,59,0
2019-01-27,Q de Kock (SA),0,11,7,0,0,0,1,v Pakistan,Johannesburg,0,0
2019-01-27,RR Hendricks (SA),2,17,9,0,0,22.22,1,v Pakistan,Johannesburg,2,0
2019-01-27,F du Plessis (SA),57,86,76,5,1,75,1,v Pakistan,Johannesburg,57,0
2019-01-27,HE van der Dussen (SA),18,53,31,1,0,58.06,1,v Pakistan,Johannesburg,18,0
2019-01-27,DA Miller (SA),4,15,7,0,0,57.14,1,v Pakistan,Johannesburg,4,0
2019-01-27,AL Phehlukwayo (SA),11,37,21,2,0,52.38,1,v Pakistan,Johannesburg,11,0
